text	label
Pene na bato 15 babomami na baye fundami kozala ba ADF na Bulongo na Beni	bokengi / securite
Moto moko azwi masasi mpe ba démocrates bapameli Coup d’Etat ya balandi ya Trump	politiki / politique
DG ya SOCOC akangami na Goma	justice
Liwa lya Chebeya: Alain Longwa andimi kokende kolakisa esika nzoto ya Bazana ekundamaki na Mitendi	politiki / politique
Cardinal Ambongo akebisi mpo na lolenge ya kosalela mikano ya COVID-19	rdc
ONU elaki lisungi na Sassou na boluki kimya na RDC, na Gds Lacs, Libye mpe Centrafrique	politiki / politique
Reportage na bililingi bya ndenge Bakata Katanga bakotaki mpe basukisami na Lubumbashi	bokengi / securite
Bato 24 babomami na baye bafundami kozala ba ADF pene na Oicha	rdc
VOA60 Lingala 9 novembre 2020	politiki / politique
Alanga nzembo Idinco Delcat atikami kasi alaki kokoba bitumba bya ye na Beni [TOTALA]	justice
Na bozangi bokebi bana ya Congo bakozwa mbano te na Inga III (Ba ONG)	rdc
VOA60 Lingala 27 février 2020	rdc
"""Empeachment"" : Ba procureurs démocrates balobi Trump atindaki eyoma ya le 6 janvier"	politiki / politique
Ndenge nini bato baponaki mokozi na Etats-Unis [TOTALA]	politiki / politique
Banque mondiale elaki Tshisekedi kofungola ba bureaux na Goma na Kananga mpe kobakisa misolo	rdc
"""Health Malamu"": ekela ya elenge Guylain Badesi mpo na mbongwana elamu na kopesa lisungi na babeli"	bokolongono / santé / medecine
Bayike na bavandi ya Beni batumbi Mairie mpe base ya Monusco	rdc
Mike Hammer na ba ntoma misusu basengi bayi politiki koboya mobulu mpe kosimba libaku lya mbongwana	politiki / politique
Kabund akebisi kosukisa boyokani na FCC soki batosi Tshisekedi te	rdc
"Bobomi ya Chebeya ba Bazana: Général ""Djadjidja"" akangami"	justice
Etumbu ebandi na liwa kino mibu 12 ya boloko esengami mpo na bakangami na koyiba bacornières ya SNEL	justice
Bokono ya makwanza boyebani malamu te bozali kobangisa na Goma	bokolongono / santé / medecine
Pene na nzoto ya bato 35 babomami na ADF ezwami na Tsabi	bokengi / securite
Gouvernement esengi Ne Mwanda Nsemi kozonga na boloko	rdc
Congrès epesi Sassou ndingisa ya kobakisa mikolo 20 na Etat d’urgence	bokolongono / santé / medecine
Eyano ya mbulamatati ya Kinshasa na ndenge Washington ebengi ba ADF Etat islamique ba dongolo meso	bokengi / securite
Gentiny Ngobila apekisi ba Shegués kosenga mbongo na nzela (Interview)	rdc
Policier moko akufi mpe mosusu azoki nsima moto moko kotambola likolo bango na motuka na Capitole	bokengi / securite
Concertation politique (boyokani) ebandi na Congo-Brazzaville	politiki / politique
Ouganda na RDC batie manzaka na boyokani mpo na botongami ya ba nzela mpe bokengi na Congo	bokengi / securite
Mibu 39 ya UDPS: Kabund asengi lisanga soki te lingomba likobungisa bokonzi	politiki / politique
Katumbi liboso ya bituluku na Kindu	rdc
Sango ya le 9 août 2019 na 16h TU na VOA Lingala	rdc
Budget ya COVID-19 kino sika ezali ya 135 millions $ (Dr. Muyembe)	bokolongono / santé / medecine
Biden atindeli Tshisekedi mokanda ya mokakoswa mpo na bokambi bwa ye na UA	politiki / politique
Session extraordinaire ya Assemblée provinciale ya Kinshasa ekozala te mpo na COVID-19 (Godé Mpoy)	politiki / politique
Ba Américains babini mindule ya Congo na festival PanaFest na Silver Spring (Maryland)	rdc
Ba CTE etongamaki mpo na Ebola ekomi nini na Beni?	bokolongono / santé / medecine
Bitumba kati na UDPS na PPRD na Kinshasa	politiki / politique
Sassou abengisi boponi na maponami ma mokonzi ya mboka le 21 mars	politiki / politique
Dr. Oly Ilunga atindami na Cour ya cassation nsima na koleka na parquet	rdc
VOA60 Lingala 16 janvier 2020	politiki / politique
Tshisekedi aza na Davos, abengisi PM ya Belgique na février	rdc
Bopesi manwela ya Ebola bozali kokende malamu na Equateur (Ministre)	bokolongono / santé / medecine
VOA60 Lingala 11 août 2020	bokengi / securite
Tshisekedi na Macron bapameli bonyati bato bazali kotelemela na Tchad	bokengi / securite
Félix Tshisekedi azali na Lusaka	rdc
Ministre ya Sembo apesi ndingisa na bolukiluki mbeba na maponami na USA	politiki / politique
Lucien-Réné Likulia apesami pete ya lieut-gén. mpe ebonga ya auditeur gén. ya mampinga	justice
RDC elongwe na Coupe du monde ya Handball ya basi	rdc
Ne Mwanda Nsemi alobi ayei kosala na bokonzi ya sika	rdc
Kenneth Kaunda mokonzi ya kala ya Zambie akoti lopitalo	bokolongono / santé / medecine
Tshisekedi asengi lisungi ya Washigton mpo na kokyeyisa système dictatorial	rdc
Antoine Kesia-Mbe Mindua ya RDC aponami vice-président ya mibale ya CPI	justice
Justice ya France ezongeli dossier ya baye balukaki koboma colonel Mbau chef ya garde présidentielle ya Lissouba	justice
Bato 13 bakufi na bitumba kati na Baluba na Bakuba na Bakwakenge (Kasaï)	bokengi / securite
Nzoto 20 ezwami nsima likama na mayi ya Kasaï	rdc
Mangwele ma COVID-19 makobanda kopesama le 12 mars na RDC	bokolongono / santé / medecine
SG ya Assemblée nationale abengisi likita mardi nsima na Mabunda kotelemi misala minso	politiki / politique
Mokambi ya bitumba na COVID-19 mpe ministre ya bokolongomo bazwi mangwele	politiki / politique
VOA60 Lingala 7 janvier 2021	politiki / politique
Ndako ebele eziki na moto makasi na Bukavu	rdc
"Sassou abengisi Tshisekedi na ""Forum Investir en Afrique"" na Brazzaville"	rdc
Bato basato bakufi na botelemeli ya bavandi na ba exploitants miniers na Sakanya	rdc
VOA60 Lingala 6 octobre 2020	bokolongono / santé / medecine
3e vague ya COVID-19: Ngobila abwaki mbela ya bokebi na bavandi ya Kinshasa	bokolongono / santé / medecine
Tshisekedi alobeli kimya, Ebola mpe bozongi na bilanga na Beni	rdc
Moto moko akufi nsima na botamboli ya le 30 juin, etatoli HRW	rdc
VOA60 Lingala 14 juin 2021	politiki / politique
"E. Ramazani na ba ministres : ""'grand prètre' aza kaka moko, président Kabila"""	rdc
VOA60 Lingala 25 avril 2020	bokolongono / santé / medecine
Théodore Ngoy alobi Tshisekedi alaki kosolola na bayi FCC mpo na kotosa Buku Likonzi [TOTALA]	politiki / politique
VOA60 Lingala 1er septembre 2020	bokengi / securite
ONU ezangi mosolo mpo RDC, USA mpe mboka mingi bafuti oyo basengelaki te	rdc
Cour constitutionnelle etiki kaka ba candidats sambo mpo na kowelela présidentielle ya mars na Congo	politiki / politique
Tshisekedi afungoli Eteyelo ya Bitumba ya Kinshasa	bokengi / securite
"Tshala Muana alobi akosala recours mpo na nzembo na ye ""Ingratitude"" [TOTALA]"	politiki / politique
Tshisekedi asengi bakambi ya biyamba komikotisa na biutmba na COVID-19	bokolongono / santé / medecine
Mikolo boni Kamerhe akowumela na boloko? Eyano na Me Kapiamba	justice
VOA60 16 novembre 2020	politiki / politique
Kabila azalaki na bokutani ya FCC na Kisantu	rdc
Bofungolami ya Gombe bokobanda moke moke lundi	bokolongono / santé / medecine
Bakambi ba biyamba bandimi te kotambwisa libenga lya COVID19	bokolongono / santé / medecine
L.D. Kabila, mibu 19 mileki	rdc
VOA60 Lingala 30 janvier 2021	politiki / politique
Lugi Gizenga akufi	politiki / politique
Bakeli mibeko ya Ituri balekisi motion ya défiance mpo na kolongola Bamanisa	rdc
Pene na bato 21.000 bakimi bitumba kati na Bakuba na Baluba Kasaï	bokengi / securite
Ba réfugiés ya RDC bazali kosenga HCR kotinda bango mboka esusu na Cap (Afrique du Sud)	rdc
Ilunga Ilunkamba andimi kolongwa kasi azozela mokanda ya Bureau d’âge	politiki / politique
Kitenge Yesu awei na mibu 77	politiki / politique
Moto moko amonani na Ebola ne Beni	bokolongono / santé / medecine
Sango ya le 2 août 2019 na VOA Lingala	rdc
Evêque Mukuna akobanda kosamba vendredi na Makala	justice
VOA60 Lingala 25 novembre 2020	politiki / politique
Zuzi Kaluba aponami mokambi ya Cour constitutionnelle	justice
Pene na bato nkama bazwami na COVID-19 na boloko ya N'Dolo	bokolongono / santé / medecine
Sassou asengi bakonzi ba bikolo bya CEEAC kosunga transition ya basoda na Tchad	politiki / politique
ACAJ esengi balandela bakonzi ya kala na ya sika mpo batalisa bozwi na bango	rdc
"Dr. Munyangi : ""president Tshisekedi andimi kopesa maboko mpo na tosala nkisi ewuti na Congo"""	bokolongono / santé / medecine
Sango ya le 12 juillet 2019 na 16 TU	rdc
Mibu 20 ya misala makasi mikatelami na Inspecteur général ya ESPT mpe na mokambi ya SECOPE	justice
Monganga moko akufi na attaque na clinique universitaire Graben na Butembo	rdc
Lingomba Etat Islamique elobi ebomi basoda mitano ya MONUSCO kasi ONU endimi kaka moko	bokengi / securite
PM Ilunga atombokeli Tshisekedi mpo Kankonde atiaki manzaka na esika na ye na mikano	politiki / politique
Fayulu asengi Washington ekende mosika koleka etumbu likolo ya CENI	rdc
Cardinal Ambongo asengi mbongwana ebima na boyoki bato Tshisekedi azali kosala	politiki / politique
Etats-Unis epesi ndingisa bakoni ba Ebola basalisama na ba anti-corps ya synthèse emekamaki na RDC	bokolongono / santé / medecine
Basango ya le 3 avril 2019 na 16h TU na VOA Lingala	rdc
Ministre ya Intérieur ya Sud-Kivu alobi Ruberwa nde atindaki milulu mya Minembwe	politiki / politique
Ba policiers basatu bakufi na bobetami na masasi na lopitalo ya Camp Lufungula (Kinshasa)	rdc
VOA60 Lingala 9 janvier 2021	politiki / politique
